order_id,restaurant_id,driver_id,order_datetime,order_date,order_hour,day_of_week,is_weekend,status,num_items,subtotal_lkr,delivery_fee_lkr,discount_lkr,total_lkr,commission_lkr,payment_method,delivery_time_min,cancel_reason,customer_rated,customer_rating
ORD000165,R088,D196,2024-01-02 13:08:00,2024-01-02,13,Tuesday,0,Delivered,2,1481.01,196.29,40.91,1636.39,356.92,Cash,37.4,,1,
ORD000166,R042,D092,2024-01-02 12:35:00,2024-01-02,12,Tuesday,0,Delivered,1,189.46,222.72,1.12,411.06,34.86,Corporate,21.7,,0,4.5
ORD000167,R184,D165,2024-01-02 09:12:00,2024-01-02,9,Tuesday,0,Delivered,2,1837.15,247.61,0.0,2084.76,534.61,Cash,39.5,,1,3.1
ORD000168,R023,D285,2024-01-02 09:54:00,2024-01-02,9,Tuesday,0,Delivered,3,2038.23,145.87,0.0,2184.1,538.09,Cash,22.5,,1,
ORD000169,R004,D161,2024-01-02 22:14:00,2024-01-02,22,Tuesday,0,Delivered,2,1196.95,91.24,0.0,1288.19,308.81,Corporate,44.6,,0,
ORD000170,R070,D251,2024-01-02 13:02:00,2024-01-02,13,Tuesday,0,Delivered,4,2935.15,147.01,0.0,3082.16,683.89,Card,33.5,,1,4.7
ORD000171,R012,D144,2024-01-02 14:25:00,2024-01-02,14,Tuesday,0,Refunded,1,2692.51,167.74,0.0,2860.25,745.83,UberCash,,Timeout,0,
ORD000172,R114,D181,2024-01-02 19:18:00,2024-01-02,19,Tuesday,0,Delivered,4,3957.86,236.24,0.0,4194.1,1262.56,Corporate,47.6,,0,4.4
ORD000173,R032,D107,2024-01-02 19:57:00,2024-01-02,19,Tuesday,0,Delivered,2,582.81,134.99,52.88,664.92,118.31,Cash,39.8,,0,3.6
ORD000174,R187,D096,2024-01-02 18:07:00,2024-01-02,18,Tuesday,0,Delivered,4,1404.25,94.5,0.0,1498.75,258.38,Cash,34.9,,1,4.5
ORD000175,R094,D088,2024-01-02 09:09:00,2024-01-02,9,Tuesday,0,Delivered,1,549.64,132.62,0.0,682.26,124.22,Cash,28.8,,1,3.4
ORD000176,R179,D149,2024-01-02 01:31:00,2024-01-02,1,Tuesday,0,Cancelled,5,942.94,183.36,0.0,1126.3,171.62,Corporate,,Timeout,0,
ORD000177,R118,D263,2024-01-02 07:38:00,2024-01-02,7,Tuesday,0,Delivered,5,1863.6,186.87,0.0,2050.47,357.81,Cash,20.2,,1,
ORD000178,R011,D086,2024-01-02 20:42:00,2024-01-02,20,Tuesday,0,Delivered,5,5331.82,236.47,444.63,5123.66,1636.87,UberCash,26.6,,0,
ORD000179,R170,D105,2024-01-02 22:47:00,2024-01-02,22,Tuesday,0,Delivered,1,1722.02,130.88,0.0,1852.9,471.83,Card,41.7,,0,
ORD000180,R019,D175,2024-01-02 14:07:00,2024-01-02,14,Tuesday,0,Delivered,3,4805.03,150.34,200.9,4754.47,1427.09,Card,28.4,,1,
ORD000181,R080,D251,2024-01-02 17:20:00,2024-01-02,17,Tuesday,0,Delivered,5,6017.8,140.16,677.16,5480.8,1715.07,Corporate,34.9,,1,4.2
ORD000182,R081,D115,2024-01-02 00:01:00,2024-01-02,0,Tuesday,0,Delivered,1,2044.68,115.25,0.0,2159.93,595.0,Card,39.9,,1,4.3
ORD000183,R003,D119,2024-01-02 18:16:00,2024-01-02,18,Tuesday,0,Delivered,3,4614.07,173.5,0.0,4787.57,1310.4,UberCash,29.6,,1,
ORD000184,R177,D017,2024-01-02 20:12:00,2024-01-02,20,Tuesday,0,Delivered,3,803.98,161.45,0.0,965.43,165.62,Cash,13.2,,1,
ORD000185,R154,D199,2024-01-02 13:52:00,2024-01-02,13,Tuesday,0,Delivered,1,224.41,130.89,0.0,355.3,42.64,Card,21.3,,1,
ORD000186,R101,D037,2024-01-02 22:17:00,2024-01-02,22,Tuesday,0,Cancelled,3,2251.2,186.51,0.0,2437.71,580.81,Corporate,,Restaurant rejected,0,
ORD000187,R170,D070,2024-01-02 20:48:00,2024-01-02,20,Tuesday,0,Delivered,3,7047.77,126.15,1236.25,5937.67,1931.09,UberCash,41.5,,1,3.2
ORD000188,R011,D119,2024-01-02 21:28:00,2024-01-02,21,Tuesday,0,Delivered,4,5628.18,106.19,0.0,5734.37,1727.85,UberCash,35.7,,0,4.7
ORD000189,R148,D078,2024-01-02 10:02:00,2024-01-02,10,Tuesday,0,Delivered,5,8271.7,132.87,1403.09,7001.48,2241.63,UberCash,55.4,,1,4.0
ORD000190,R190,D185,2024-01-02 02:48:00,2024-01-02,2,Tuesday,0,Delivered,2,479.37,112.73,30.6,561.5,102.11,Card,25.7,,1,3.2
ORD000191,R179,D062,2024-01-02 10:22:00,2024-01-02,10,Tuesday,0,Delivered,3,409.27,199.74,20.04,588.97,74.49,UberCash,13.7,,1,3.1
ORD000192,R194,D028,2024-01-02 08:03:00,2024-01-02,8,Tuesday,0,Delivered,4,930.34,181.34,0.0,1111.68,194.44,Corporate,37.7,,0,4.6
ORD000193,R193,D046,2024-01-02 22:48:00,2024-01-02,22,Tuesday,0,Delivered,5,6837.13,218.18,0.0,7055.31,1996.44,Corporate,39.8,,1,
ORD000194,R134,D280,2024-01-02 11:14:00,2024-01-02,11,Tuesday,0,Delivered,5,10028.24,141.79,1839.71,8330.32,2827.96,UberCash,41.5,,1,4.0
ORD000195,R100,D286,2024-01-02 13:10:00,2024-01-02,13,Tuesday,0,Delivered,3,1990.91,101.66,325.53,1767.04,489.76,UberCash,39.9,,1,3.6
ORD000196,R133,D236,2024-01-02 16:15:00,2024-01-02,16,Tuesday,0,Delivered,5,2176.35,162.0,90.64,2247.71,491.86,Corporate,35.8,,0,4.6
ORD000197,R156,D139,2024-01-02 10:42:00,2024-01-02,10,Tuesday,0,Delivered,5,942.35,99.43,0.0,1041.78,204.49,Card,21.3,,0,4.9
ORD000198,R020,D065,2024-01-02 18:38:00,2024-01-02,18,Tuesday,0,Delivered,4,878.63,189.65,38.24,1030.04,193.3,Card,16.4,,0,
ORD000199,R130,D175,2024-01-02 13:36:00,2024-01-02,13,Tuesday,0,Delivered,2,3407.72,133.82,0.0,3541.54,1080.25,UberCash,52.3,,0,
ORD000200,R099,D053,2024-01-02 16:39:00,2024-01-02,16,Tuesday,0,Refunded,4,3579.86,224.93,645.14,3159.65,859.17,Card,,,0,
ORD000201,R104,D066,2024-01-02 20:55:00,2024-01-02,20,Tuesday,0,Delivered,4,3988.97,147.03,0.0,4136.0,937.41,Corporate,30.1,,1,3.3
ORD000202,R039,D112,2024-01-02 15:53:00,2024-01-02,15,Tuesday,0,Cancelled,4,768.97,249.57,0.0,1018.54,138.41,Card,,Customer cancelled,0,
ORD000203,R041,D290,2024-01-02 18:08:00,2024-01-02,18,Tuesday,0,Delivered,4,1192.19,231.91,0.0,1424.1,240.82,Cash,40.3,,1,4.6
ORD000204,R111,D210,2024-01-02 11:27:00,2024-01-02,11,Tuesday,0,Delivered,5,3296.52,204.26,0.0,3500.78,843.91,UberCash,24.4,,1,4.0
ORD000205,R107,D067,2024-01-02 16:44:00,2024-01-02,16,Tuesday,0,Delivered,5,7348.67,247.22,0.0,7595.89,2182.55,Card,35.3,,1,
ORD000206,R069,D281,2024-01-02 17:42:00,2024-01-02,17,Tuesday,0,Refunded,1,180.17,171.66,0.0,351.83,34.23,UberCash,,,0,
ORD000207,R003,D280,2024-01-02 13:57:00,2024-01-02,13,Tuesday,0,Delivered,3,4907.22,243.3,0.0,5150.52,1393.65,Card,34.9,,0,3.6
ORD000208,R161,D153,2024-01-02 06:30:00,2024-01-02,6,Tuesday,0,Delivered,5,7864.68,248.36,0.0,8113.04,2304.35,UberCash,47.8,,1,3.2
ORD000209,R078,D149,2024-01-02 09:17:00,2024-01-02,9,Tuesday,0,Delivered,3,1281.31,98.96,151.65,1228.62,299.83,Corporate,19.8,,1,4.6
ORD000210,R067,D289,2024-01-02 10:33:00,2024-01-02,10,Tuesday,0,Cancelled,3,2285.16,244.45,0.0,2529.61,527.87,Corporate,,Timeout,0,
ORD000211,R111,D140,2024-01-02 18:46:00,2024-01-02,18,Tuesday,0,Delivered,2,1368.63,223.11,72.37,1519.37,350.37,Card,40.9,,1,3.6
ORD000212,R152,D138,2024-01-02 12:45:00,2024-01-02,12,Tuesday,0,Delivered,3,4207.39,227.95,780.24,3655.1,1194.9,UberCash,39.5,,0,
ORD000213,R012,D058,2024-01-02 21:40:00,2024-01-02,21,Tuesday,0,Delivered,4,11033.51,190.85,596.53,10627.83,3056.28,UberCash,59.0,,0,4.5
ORD000214,R068,D115,2024-01-02 14:43:00,2024-01-02,14,Tuesday,0,Delivered,2,843.66,81.8,11.47,913.99,186.45,Card,26.7,,0,4.5
ORD000215,R071,D114,2024-01-02 03:39:00,2024-01-02,3,Tuesday,0,Delivered,5,6053.12,222.03,0.0,6275.15,1640.4,Card,39.9,,1,
ORD000216,R109,D109,2024-01-02 21:44:00,2024-01-02,21,Tuesday,0,Delivered,3,1973.39,239.15,0.0,2212.54,524.92,UberCash,44.0,,0,
ORD000217,R192,D193,2024-01-02 11:49:00,2024-01-02,11,Tuesday,0,Delivered,1,870.69,136.55,166.41,840.83,206.35,Corporate,26.7,,1,
ORD000218,R058,D232,2024-01-02 10:31:00,2024-01-02,10,Tuesday,0,Delivered,5,1576.14,117.13,0.0,1693.27,316.8,UberCash,40.0,,1,4.1
ORD000219,R071,D265,2024-01-02 02:31:00,2024-01-02,2,Tuesday,0,Delivered,1,1358.85,192.98,190.25,1361.58,368.25,Card,47.9,,1,
ORD000220,R141,D285,2024-01-02 13:54:00,2024-01-02,13,Tuesday,0,Delivered,1,1519.81,80.56,0.0,1600.37,486.34,Corporate,48.7,,1,5.0
ORD000221,R094,D181,2024-01-02 13:40:00,2024-01-02,13,Tuesday,0,Refunded,1,534.88,225.07,0.0,759.95,120.88,UberCash,,Restaurant rejected,0,
ORD000222,R051,D023,2024-01-02 22:42:00,2024-01-02,22,Tuesday,0,Delivered,4,1581.36,187.2,0.0,1768.56,305.2,Corporate,15.7,,0,3.4
ORD000223,R169,D141,2024-01-02 14:04:00,2024-01-02,14,Tuesday,0,Delivered,3,5771.13,244.04,0.0,6015.17,1598.6,Card,57.3,,1,4.6
ORD000224,R012,D238,2024-01-02 08:51:00,2024-01-02,8,Tuesday,0,Delivered,5,12842.79,195.27,0.0,13038.06,3557.45,Cash,39.4,,0,3.3
ORD000225,R189,D011,2024-01-02 14:58:00,2024-01-02,14,Tuesday,0,Delivered,2,791.76,102.19,7.91,886.04,156.77,Card,22.7,,1,4.2
ORD000226,R031,D068,2024-01-02 14:51:00,2024-01-02,14,Tuesday,0,Delivered,1,2930.13,152.46,0.0,3082.59,802.86,Corporate,63.8,,1,
ORD000227,R164,D082,2024-01-02 12:50:00,2024-01-02,12,Tuesday,0,Delivered,1,764.33,137.04,21.59,879.78,182.67,UberCash,29.4,,1,4.9
ORD000228,R012,D079,2024-01-02 08:54:00,2024-01-02,8,Tuesday,0,Delivered,4,11867.96,82.66,0.0,11950.62,3287.42,Cash,35.1,,0,
ORD000229,R169,D171,2024-01-02 13:51:00,2024-01-02,13,Tuesday,0,Delivered,4,8400.94,115.05,0.0,8515.99,2327.06,Corporate,44.0,,1,4.4
ORD000230,R170,D107,2024-01-02 18:39:00,2024-01-02,18,Tuesday,0,Refunded,3,5943.28,80.78,139.68,5884.38,1628.46,Card,,,0,
ORD000231,R105,D130,2024-01-02 13:40:00,2024-01-02,13,Tuesday,0,Delivered,3,1171.17,99.16,197.64,1072.69,269.37,Corporate,42.1,,1,
ORD000232,R013,D030,2024-01-02 17:18:00,2024-01-02,17,Tuesday,0,Delivered,3,928.81,216.88,0.0,1145.69,189.48,Card,14.5,,0,4.6
ORD000233,R140,D070,2024-01-02 07:15:00,2024-01-02,7,Tuesday,0,Delivered,5,2042.55,151.24,0.0,2193.79,394.21,Cash,40.7,,0,3.2
ORD000234,R119,D118,2024-01-02 12:14:00,2024-01-02,12,Tuesday,0,Delivered,5,3343.39,231.38,620.46,2954.31,775.67,Corporate,30.1,,1,3.4
ORD000235,R104,D161,2024-01-02 10:08:00,2024-01-02,10,Tuesday,0,Delivered,5,3594.52,103.21,0.0,3697.73,844.71,Cash,32.4,,0,3.6
ORD000236,R045,D101,2024-01-02 16:35:00,2024-01-02,16,Tuesday,0,Cancelled,1,269.24,168.7,0.0,437.94,50.62,Corporate,,Timeout,0,
ORD000237,R078,D009,2024-01-02 19:47:00,2024-01-02,19,Tuesday,0,Cancelled,2,1019.89,178.51,0.0,1198.4,238.65,Cash,,,0,
ORD000238,R002,D244,2024-01-02 22:02:00,2024-01-02,22,Tuesday,0,Refunded,5,643.03,170.29,0.0,813.32,121.53,Card,,Timeout,0,
ORD000239,R142,D142,2024-01-02 07:48:00,2024-01-02,7,Tuesday,0,Delivered,4,3709.44,102.56,480.48,3331.52,979.29,Corporate,20.0,,0,3.9
ORD000240,R163,D015,2024-01-02 22:29:00,2024-01-02,22,Tuesday,0,Delivered,4,2056.15,228.16,0.0,2284.31,460.58,Card,36.9,,0,4.8
ORD000241,R094,D019,2024-01-02 11:48:00,2024-01-02,11,Tuesday,0,Delivered,5,2915.37,215.06,0.0,3130.43,658.87,UberCash,17.9,,0,4.9
ORD000242,R194,D216,2024-01-02 20:07:00,2024-01-02,20,Tuesday,0,Delivered,4,1160.52,142.15,129.7,1172.97,242.55,Cash,14.6,,1,4.1
ORD000243,R187,D285,2024-01-02 19:48:00,2024-01-02,19,Tuesday,0,Delivered,2,739.56,209.35,0.0,948.91,136.08,Corporate,40.1,,1,3.7
ORD000244,R140,D297,2024-01-02 14:07:00,2024-01-02,14,Tuesday,0,Delivered,5,2134.89,170.59,265.13,2040.35,412.03,Card,37.7,,1,
ORD000245,R025,D047,2024-01-02 13:11:00,2024-01-02,13,Tuesday,0,Delivered,1,1765.04,126.91,0.0,1891.95,547.16,Cash,45.5,,1,
ORD000246,R082,D244,2024-01-02 22:34:00,2024-01-02,22,Tuesday,0,Cancelled,4,1792.25,155.46,0.0,1947.71,412.22,Card,,Customer cancelled,0,
ORD000247,R066,D199,2024-01-02 13:21:00,2024-01-02,13,Tuesday,0,Delivered,3,4789.06,193.2,0.0,4982.26,1427.14,Corporate,41.8,,1,4.6
ORD000248,R049,D153,2024-01-02 11:23:00,2024-01-02,11,Tuesday,0,Refunded,1,186.79,128.34,0.0,315.13,38.85,Cash,,,0,
ORD000249,R080,D108,2024-01-02 22:53:00,2024-01-02,22,Tuesday,0,Delivered,2,1633.72,99.88,0.0,1733.6,465.61,Corporate,36.5,,1,4.1
ORD000250,R010,D189,2024-01-02 22:09:00,2024-01-02,22,Tuesday,0,Delivered,5,3254.68,170.72,16.22,3409.18,869.0,Cash,43.0,,0,
ORD000251,R044,D004,2024-01-02 22:34:00,2024-01-02,22,Tuesday,0,Refunded,3,6646.84,130.24,0.0,6777.08,2040.58,Cash,,,0,
ORD000252,R127,D201,2024-01-02 18:46:00,2024-01-02,18,Tuesday,0,Delivered,1,1927.17,173.66,0.0,2100.83,610.91,Cash,44.2,,1,3.1
ORD000253,R185,D115,2024-01-02 16:14:00,2024-01-02,16,Tuesday,0,Delivered,3,2715.9,94.21,0.0,2810.11,803.91,Card,40.4,,0,4.0
ORD000254,R172,D031,2024-01-02 21:23:00,2024-01-02,21,Tuesday,0,Delivered,4,814.01,143.38,57.2,900.19,151.41,Card,41.4,,1,
ORD000255,R120,D263,2024-01-02 11:51:00,2024-01-02,11,Tuesday,0,Delivered,4,9096.32,150.41,0.0,9246.73,2583.35,Cash,47.5,,1,4.7
ORD000256,R094,D037,2024-01-02 21:37:00,2024-01-02,21,Tuesday,0,Delivered,1,437.25,188.6,15.29,610.56,98.82,Cash,29.3,,1,
ORD000257,R081,D292,2024-01-02 04:52:00,2024-01-02,4,Tuesday,0,Delivered,5,8327.15,175.08,0.0,8502.23,2423.2,Card,28.3,,1,4.3
ORD000258,R183,D281,2024-01-02 08:42:00,2024-01-02,8,Tuesday,0,Cancelled,4,589.68,234.15,0.0,823.83,125.6,UberCash,,Timeout,0,
ORD000259,R020,D215,2024-01-02 16:36:00,2024-01-02,16,Tuesday,0,Delivered,3,761.74,160.93,0.0,922.67,167.58,Card,15.9,,0,3.1
ORD000260,R090,D276,2024-01-02 20:08:00,2024-01-02,20,Tuesday,0,Delivered,1,1158.85,151.32,0.0,1310.17,351.13,UberCash,33.1,,1,
ORD000261,R022,D115,2024-01-02 19:11:00,2024-01-02,19,Tuesday,0,Delivered,5,13813.87,172.43,0.0,13986.3,4323.74,UberCash,58.3,,1,
ORD000262,R105,D058,2024-01-02 15:22:00,2024-01-02,15,Tuesday,0,Cancelled,1,410.2,127.84,0.0,538.04,94.35,Cash,,Customer cancelled,0,
ORD000263,R062,D091,2024-01-02 14:53:00,2024-01-02,14,Tuesday,0,Delivered,5,1393.91,221.34,0.0,1615.25,281.57,Card,28.5,,1,
ORD000264,R033,D078,2024-01-02 21:30:00,2024-01-02,21,Tuesday,0,Delivered,3,6248.79,155.13,0.0,6403.92,1749.66,UberCash,49.6,,1,4.5
ORD000265,R034,D131,2024-01-02 09:44:00,2024-01-02,9,Tuesday,0,Delivered,2,4551.94,115.67,0.0,4667.61,1442.96,Card,46.6,,1,
ORD000266,R124,D024,2024-01-02 10:02:00,2024-01-02,10,Tuesday,0,Delivered,5,6094.07,159.74,0.0,6253.81,1809.94,UberCash,22.4,,0,
ORD000267,R035,D121,2024-01-02 16:12:00,2024-01-02,16,Tuesday,0,Delivered,3,675.66,104.74,0.0,780.4,125.0,UberCash,21.1,,1,
ORD000268,R176,D142,2024-01-02 14:04:00,2024-01-02,14,Tuesday,0,Delivered,5,12590.77,169.9,0.0,12760.67,3890.55,Cash,60.2,,0,4.9
ORD000269,R029,D127,2024-01-02 21:54:00,2024-01-02,21,Tuesday,0,Delivered,3,2107.96,111.47,0.0,2219.43,564.93,UberCash,19.3,,0,4.0
ORD000270,R118,D067,2024-01-02 19:20:00,2024-01-02,19,Tuesday,0,Delivered,1,420.67,164.29,0.0,584.96,80.77,Card,22.6,,1,3.8
ORD000271,R131,D185,2024-01-02 18:53:00,2024-01-02,18,Tuesday,0,Delivered,5,1366.66,247.44,0.0,1614.1,267.87,Corporate,38.4,,0,3.0
ORD000272,R194,D292,2024-01-02 18:25:00,2024-01-02,18,Tuesday,0,Delivered,1,224.77,147.12,0.0,371.89,46.98,Cash,41.9,,1,
ORD000273,R095,D118,2024-01-02 16:25:00,2024-01-02,16,Tuesday,0,Delivered,4,4783.91,127.35,0.0,4911.26,1301.22,UberCash,37.7,,0,
ORD000274,R115,D211,2024-01-02 14:38:00,2024-01-02,14,Tuesday,0,Refunded,4,692.67,105.05,0.0,797.72,134.38,Corporate,,Timeout,0,
ORD000275,R066,D079,2024-01-02 03:47:00,2024-01-02,3,Tuesday,0,Delivered,1,1605.52,84.55,194.13,1495.94,478.44,UberCash,35.1,,0,3.2
ORD000276,R149,D293,2024-01-02 19:12:00,2024-01-02,19,Tuesday,0,Delivered,4,2051.37,124.48,0.0,2175.85,465.66,Card,40.7,,0,3.9
ORD000277,R034,D227,2024-01-02 13:54:00,2024-01-02,13,Tuesday,0,Delivered,4,7808.31,110.07,0.0,7918.38,2475.23,Cash,57.2,,1,4.4
ORD000278,R140,D066,2024-01-02 15:31:00,2024-01-02,15,Tuesday,0,Delivered,5,2035.47,160.9,0.0,2196.37,392.85,Corporate,28.9,,1,3.8
ORD000279,R195,D209,2024-01-02 19:18:00,2024-01-02,19,Tuesday,0,Delivered,1,239.46,101.79,0.0,341.25,52.44,Card,36.5,,0,
ORD000280,R110,D058,2024-01-02 13:22:00,2024-01-02,13,Tuesday,0,Delivered,1,1245.93,122.09,0.0,1368.02,396.21,Card,38.8,,0,3.3
ORD000281,R154,D194,2024-01-02 04:42:00,2024-01-02,4,Tuesday,0,Cancelled,5,974.43,151.6,91.54,1034.49,185.14,UberCash,,Timeout,0,
ORD000282,R163,D230,2024-01-02 12:06:00,2024-01-02,12,Tuesday,0,Delivered,1,659.73,115.0,0.0,774.73,147.78,UberCash,40.1,,1,4.9
ORD000283,R058,D295,2024-01-02 17:50:00,2024-01-02,17,Tuesday,0,Delivered,5,1207.09,125.08,138.46,1193.71,242.63,Card,36.8,,0,4.2
ORD000284,R076,D038,2024-01-02 15:33:00,2024-01-02,15,Tuesday,0,Delivered,2,1490.69,93.03,0.0,1583.72,347.33,UberCash,32.8,,1,3.4
ORD000285,R115,D148,2024-01-02 17:29:00,2024-01-02,17,Tuesday,0,Delivered,5,730.18,83.16,0.0,813.34,141.65,Corporate,37.5,,1,
ORD000286,R134,D159,2024-01-02 21:34:00,2024-01-02,21,Tuesday,0,Delivered,4,10943.9,203.52,439.17,10708.25,3086.18,Cash,45.5,,1,
ORD000287,R084,D257,2024-01-02 13:55:00,2024-01-02,13,Tuesday,0,Cancelled,1,573.83,223.81,32.94,764.7,131.41,Cash,,Timeout,0,
ORD000288,R068,D068,2024-01-02 09:01:00,2024-01-02,9,Tuesday,0,Delivered,3,1365.29,175.17,0.0,1540.46,301.73,Card,33.8,,1,3.1
ORD000289,R078,D105,2024-01-02 17:02:00,2024-01-02,17,Tuesday,0,Refunded,4,2521.26,89.41,0.0,2610.67,589.97,UberCash,,Customer cancelled,0,
ORD000290,R118,D216,2024-01-02 18:56:00,2024-01-02,18,Tuesday,0,Delivered,2,728.74,177.07,0.0,905.81,139.92,UberCash,17.6,,1,4.2
ORD000291,R089,D196,2024-01-02 20:47:00,2024-01-02,20,Tuesday,0,Delivered,2,4077.97,117.06,174.63,4020.4,1276.4,Corporate,34.3,,1,4.0
ORD000292,R108,D067,2024-01-02 12:27:00,2024-01-02,12,Tuesday,0,Delivered,2,1267.12,229.5,0.0,1496.62,323.12,UberCash,25.8,,0,4.9
ORD000293,R173,D020,2024-01-02 20:42:00,2024-01-02,20,Tuesday,0,Delivered,1,2243.83,214.1,248.05,2209.88,704.56,UberCash,38.9,,0,
ORD000294,R152,D140,2024-01-02 20:24:00,2024-01-02,20,Tuesday,0,Delivered,4,8124.77,236.05,0.0,8360.82,2307.43,Cash,54.2,,1,
ORD000295,R047,D261,2024-01-02 17:56:00,2024-01-02,17,Tuesday,0,Delivered,4,11802.46,126.59,1839.9,10089.15,3505.33,Corporate,49.4,,0,3.8
ORD000296,R029,D095,2024-01-02 18:32:00,2024-01-02,18,Tuesday,0,Delivered,4,2693.19,218.28,0.0,2911.47,721.77,Card,29.7,,0,
ORD000297,R053,D264,2024-01-02 19:08:00,2024-01-02,19,Tuesday,0,Delivered,2,3580.56,133.33,113.02,3600.87,1088.49,Cash,41.6,,0,
ORD000298,R090,D268,2024-01-02 14:47:00,2024-01-02,14,Tuesday,0,Delivered,2,2831.06,220.55,0.0,3051.61,857.81,Corporate,28.3,,1,3.8
ORD000299,R163,D133,2024-01-02 02:01:00,2024-01-02,2,Tuesday,0,Cancelled,5,3206.18,234.16,0.0,3440.34,718.18,Cash,,Customer cancelled,0,
ORD000300,R115,D253,2024-01-02 16:09:00,2024-01-02,16,Tuesday,0,Delivered,3,435.53,176.43,45.8,566.16,84.49,Corporate,34.8,,0,3.4
ORD000301,R059,D113,2024-01-02 21:52:00,2024-01-02,21,Tuesday,0,Delivered,3,2869.51,144.95,0.0,3014.46,708.77,Cash,24.4,,0,4.4
ORD000302,R121,D107,2024-01-02 13:09:00,2024-01-02,13,Tuesday,0,Delivered,3,1035.32,156.67,120.7,1071.29,197.75,Card,33.2,,1,3.6
ORD000303,R199,D234,2024-01-02 18:45:00,2024-01-02,18,Tuesday,0,Delivered,4,1305.6,123.56,15.34,1413.82,283.32,Cash,22.8,,1,4.2
ORD000304,R193,D026,2024-01-02 00:32:00,2024-01-02,0,Tuesday,0,Delivered,3,6105.64,194.11,1089.52,5210.23,1782.85,Cash,27.0,,1,4.9
ORD000305,R134,D078,2024-01-02 07:45:00,2024-01-02,7,Tuesday,0,Delivered,2,4016.37,133.26,0.0,4149.63,1132.62,UberCash,46.6,,0,
ORD000306,R079,D154,2024-01-02 17:48:00,2024-01-02,17,Tuesday,0,Cancelled,5,1005.96,231.75,0.0,1237.71,197.17,Cash,,,0,
ORD000307,R016,D112,2024-01-03 09:14:00,2024-01-03,9,Wednesday,0,Delivered,4,7151.89,200.01,0.0,7351.9,2145.57,Corporate,59.1,,1,4.4
ORD000308,R140,D273,2024-01-03 14:54:00,2024-01-03,14,Wednesday,0,Delivered,2,646.06,95.91,0.0,741.97,124.69,Cash,19.2,,0,
ORD000309,R161,D126,2024-01-03 16:00:00,2024-01-03,16,Wednesday,0,Delivered,5,8478.71,236.47,844.67,7870.51,2484.26,UberCash,31.9,,1,
ORD000310,R196,D073,2024-01-03 13:37:00,2024-01-03,13,Wednesday,0,Cancelled,1,574.38,106.14,95.43,585.09,143.6,Corporate,,Driver unavailable,0,
ORD000311,R170,D004,2024-01-03 12:02:00,2024-01-03,12,Wednesday,0,Delivered,4,7831.06,204.36,0.0,8035.42,2145.71,Cash,59.1,,1,4.3
ORD000312,R091,D031,2024-01-03 19:35:00,2024-01-03,19,Wednesday,0,Refunded,4,1091.15,123.38,168.23,1046.3,217.14,Card,,Restaurant rejected,0,
ORD000313,R047,D229,2024-01-03 19:18:00,2024-01-03,19,Wednesday,0,Delivered,2,4249.61,163.44,0.0,4413.05,1262.13,UberCash,58.9,,0,
ORD000314,R104,D058,2024-01-03 20:32:00,2024-01-03,20,Wednesday,0,Delivered,4,4306.38,160.99,0.0,4467.37,1012.0,Corporate,31.4,,0,
ORD000315,R125,D251,2024-01-03 07:32:00,2024-01-03,7,Wednesday,0,Delivered,4,1018.89,190.09,0.0,1208.98,219.06,Card,40.2,,1,4.8
ORD000316,R137,D179,2024-01-03 09:08:00,2024-01-03,9,Wednesday,0,Delivered,3,708.88,168.93,6.77,871.04,129.02,Card,14.2,,1,3.8
ORD000317,R133,D149,2024-01-03 12:37:00,2024-01-03,12,Wednesday,0,Delivered,5,1999.73,205.89,0.0,2205.62,451.94,Corporate,38.5,,1,4.4
ORD000318,R089,D269,2024-01-03 19:28:00,2024-01-03,19,Wednesday,0,Delivered,3,4683.52,236.08,0.0,4919.6,1465.94,Card,32.4,,0,
ORD000319,R194,D064,2024-01-03 13:01:00,2024-01-03,13,Wednesday,0,Delivered,1,210.92,191.49,0.0,402.41,44.08,Corporate,24.8,,1,
ORD000320,R177,D214,2024-01-03 18:44:00,2024-01-03,18,Wednesday,0,Delivered,3,537.93,102.97,87.79,553.11,110.81,Cash,33.0,,0,4.3
ORD000321,R187,D142,2024-01-03 13:40:00,2024-01-03,13,Wednesday,0,Cancelled,5,1407.12,131.16,0.0,1538.28,258.91,Card,,Customer cancelled,0,
ORD000322,R048,D090,2024-01-03 19:28:00,2024-01-03,19,Wednesday,0,Refunded,4,573.67,156.42,33.83,696.26,113.01,Corporate,,Customer cancelled,0,
ORD000323,R094,D006,2024-01-03 08:54:00,2024-01-03,8,Wednesday,0,Delivered,4,2665.61,205.3,0.0,2870.91,602.43,UberCash,32.1,,1,4.0
ORD000324,R176,D290,2024-01-03 11:03:00,2024-01-03,11,Wednesday,0,Delivered,4,9276.27,174.05,1202.76,8247.56,2866.37,Card,58.0,,1,
ORD000325,R099,D266,2024-01-03 18:01:00,2024-01-03,18,Wednesday,0,Delivered,2,1513.21,154.48,0.0,1667.69,363.17,UberCash,34.9,,0,
ORD000326,R190,D279,2024-01-03 09:18:00,2024-01-03,9,Wednesday,0,Delivered,4,1277.65,221.62,0.0,1499.27,272.14,Corporate,34.5,,0,
ORD000327,R179,D123,2024-01-03 11:47:00,2024-01-03,11,Wednesday,0,Delivered,4,541.8,113.91,0.0,655.71,98.61,Corporate,14.6,,0,3.5
