restaurant_id,month,year,commission_rate,avg_item_price_lkr,pricing_tier,category
R176,6,2024,0.3,2350.96,Premium,Beverages
R176,7,2024,0.315,2438.14,Premium,Beverages
R176,8,2024,0.308,2438.23,Premium,Beverages
R176,9,2024,0.324,2487.03,Premium,Beverages
R176,10,2024,0.32,2485.88,Premium,Beverages
R176,11,2024,0.301,2540.34,Premium,Beverages
R176,12,2024,0.306,2540.33,Premium,Beverages
R177,1,2024,0.193,306.37,Budget,Pizza
R177,2,2024,0.21,308.16,Budget,Pizza
R177,3,2024,0.22,356.68,Budget,Pizza
R177,4,2024,0.217,355.88,Budget,Pizza
R177,5,2024,0.236,431.12,Budget,Pizza
R177,6,2024,0.248,446.73,Budget,Pizza
R177,7,2024,0.234,465.05,Budget,Pizza
R177,8,2024,0.216,422.5,Budget,Pizza
R177,9,2024,0.233,392.44,Budget,Pizza
R177,10,2024,0.236,479.87,Budget,Pizza
R177,11,2024,0.251,501.48,Budget,Pizza
R177,12,2024,0.237,523.0,Budget,Pizza
R178,1,2024,0.303,2150.98,Premium,Kottu
R178,2,2024,0.304,2142.55,Premium,Kottu
R178,3,2024,0.309,2226.09,Premium,Kottu
R178,4,2024,0.314,2218.61,Premium,Kottu
R178,5,2024,0.32,2226.98,Premium,Kottu
R178,6,2024,0.309,2325.11,Premium,Kottu
R178,7,2024,0.321,2337.54,Premium,Kottu
R178,8,2024,0.303,2396.62,Premium,Kottu
R178,9,2024,0.297,2436.5,Premium,Kottu
R178,10,2024,0.307,2488.91,Premium,Kottu
R178,11,2024,0.316,2448.17,Premium,Kottu
R178,12,2024,0.299,2542.64,Premium,Kottu
R179,1,2024,0.195,120.77,Budget,Seafood
R179,2,2024,0.212,171.07,Budget,Seafood
R179,3,2024,0.209,244.71,Budget,Seafood
R179,4,2024,0.213,299.19,Budget,Seafood
R179,5,2024,0.222,356.04,Budget,Seafood
R179,6,2024,0.218,421.74,Budget,Seafood
R179,7,2024,0.225,491.35,Budget,Seafood
R179,8,2024,0.207,444.82,Budget,Seafood
R179,9,2024,0.223,541.6,Budget,Seafood
R179,10,2024,0.22,527.79,Budget,Seafood
R179,11,2024,0.228,557.61,Budget,Seafood
R179,12,2024,0.225,599.24,Budget,Seafood
R180,1,2024,0.198,240.63,Budget,Chinese
R180,2,2024,0.201,214.66,Budget,Chinese
R180,3,2024,0.185,297.93,Budget,Chinese
R180,4,2024,0.202,338.74,Budget,Chinese
R180,5,2024,0.215,362.72,Budget,Chinese
R180,6,2024,0.231,358.13,Budget,Chinese
R180,7,2024,0.25,411.0,Budget,Chinese
R180,8,2024,0.244,465.84,Budget,Chinese
R180,9,2024,0.226,564.42,Budget,Chinese
R180,10,2024,0.224,595.0,Budget,Chinese
R180,11,2024,0.225,607.6,Budget,Chinese
R180,12,2024,0.243,581.42,Budget,Chinese
R181,1,2024,0.252,852.29,Mid-range,Pizza
R181,2,2024,0.237,859.64,Mid-range,Pizza
R181,3,2024,0.241,923.33,Mid-range,Pizza
R181,4,2024,0.258,918.53,Mid-range,Pizza
R181,5,2024,0.238,939.13,Mid-range,Pizza
R181,6,2024,0.255,1013.91,Mid-range,Pizza
R181,7,2024,0.251,1025.32,Mid-range,Pizza
R181,8,2024,0.271,1030.44,Mid-range,Pizza
R181,9,2024,0.269,1120.34,Mid-range,Pizza
R181,10,2024,0.266,1177.44,Mid-range,Pizza
R181,11,2024,0.278,1213.93,Mid-range,Pizza
R181,12,2024,0.264,1255.75,Mid-range,Pizza
R182,1,2024,0.177,270.74,Budget,Sandwiches
R182,2,2024,0.168,303.32,Budget,Sandwiches
R182,3,2024,0.171,311.29,Budget,Sandwiches
R182,4,2024,0.162,294.23,Budget,Sandwiches
R182,5,2024,0.142,342.36,Budget,Sandwiches
R182,6,2024,0.132,380.29,Budget,Sandwiches
R182,7,2024,0.116,330.9,Budget,Sandwiches
R182,8,2024,0.1,375.86,Budget,Sandwiches
R182,9,2024,0.1,413.09,Budget,Sandwiches
R182,10,2024,0.1,500.75,Budget,Sandwiches
R182,11,2024,0.112,462.96,Budget,Sandwiches
R182,12,2024,0.126,452.87,Budget,Sandwiches
R183,1,2024,0.211,175.56,Budget,Indian
R183,2,2024,0.209,204.85,Budget,Indian
R183,3,2024,0.203,194.17,Budget,Indian
R183,4,2024,0.205,213.89,Budget,Indian
R183,5,2024,0.188,307.93,Budget,Indian
R183,6,2024,0.188,368.19,Budget,Indian
R183,7,2024,0.179,345.14,Budget,Indian
R183,8,2024,0.172,327.04,Budget,Indian
R183,9,2024,0.171,422.96,Budget,Indian
R183,10,2024,0.161,516.25,Budget,Indian
R183,11,2024,0.175,508.83,Budget,Indian
R183,12,2024,0.17,492.05,Budget,Indian
R184,1,2024,0.298,1180.43,Premium,Chinese
R184,2,2024,0.303,1213.7,Premium,Chinese
R184,3,2024,0.319,1190.33,Premium,Chinese
R184,4,2024,0.321,1263.59,Premium,Chinese
R184,5,2024,0.306,1346.61,Premium,Chinese
R184,6,2024,0.313,1388.28,Premium,Chinese
R184,7,2024,0.31,1409.33,Premium,Chinese
R184,8,2024,0.318,1379.96,Premium,Chinese
R184,9,2024,0.328,1353.49,Premium,Chinese
R184,10,2024,0.323,1375.07,Premium,Chinese
R184,11,2024,0.307,1397.38,Premium,Chinese
R184,12,2024,0.309,1407.48,Premium,Chinese
R185,1,2024,0.291,1003.9,Premium,Sandwiches
R185,2,2024,0.276,1067.43,Premium,Sandwiches
R185,3,2024,0.26,1131.64,Premium,Sandwiches
R185,4,2024,0.259,1204.31,Premium,Sandwiches
R185,5,2024,0.244,1171.29,Premium,Sandwiches
R185,6,2024,0.243,1135.57,Premium,Sandwiches
R185,7,2024,0.257,1090.67,Premium,Sandwiches
R185,8,2024,0.27,1094.53,Premium,Sandwiches
R185,9,2024,0.286,1169.04,Premium,Sandwiches
R185,10,2024,0.304,1251.15,Premium,Sandwiches
R185,11,2024,0.298,1242.59,Premium,Sandwiches
R185,12,2024,0.29,1262.5,Premium,Sandwiches
R186,1,2024,0.222,276.63,Budget,Beverages
R186,2,2024,0.234,351.46,Budget,Beverages
R186,3,2024,0.239,409.17,Budget,Beverages
R186,4,2024,0.243,498.79,Budget,Beverages
R186,5,2024,0.24,562.36,Budget,Beverages
R186,6,2024,0.242,552.87,Budget,Beverages
R186,7,2024,0.222,591.86,Budget,Beverages
R186,8,2024,0.237,641.05,Budget,Beverages
R186,9,2024,0.224,721.5,Budget,Beverages
R186,10,2024,0.222,757.52,Budget,Beverages
R186,11,2024,0.23,835.11,Budget,Beverages
R186,12,2024,0.221,860.47,Budget,Beverages
R187,1,2024,0.198,326.7,Budget,Chinese
R187,2,2024,0.198,278.3,Budget,Chinese
R187,3,2024,0.209,281.72,Budget,Chinese
R187,4,2024,0.22,380.62,Budget,Chinese
R187,5,2024,0.219,346.36,Budget,Chinese
R187,6,2024,0.213,348.4,Budget,Chinese
R187,7,2024,0.216,310.11,Budget,Chinese
R187,8,2024,0.23,296.19,Budget,Chinese
R187,9,2024,0.235,297.15,Budget,Chinese
R187,10,2024,0.23,253.25,Budget,Chinese
R187,11,2024,0.238,299.52,Budget,Chinese
R187,12,2024,0.218,282.56,Budget,Chinese
R188,1,2024,0.193,414.68,Budget,Sandwiches
R188,2,2024,0.208,466.55,Budget,Sandwiches
R188,3,2024,0.201,514.59,Budget,Sandwiches
R188,4,2024,0.202,549.01,Budget,Sandwiches
R188,5,2024,0.192,642.84,Budget,Sandwiches
R188,6,2024,0.174,712.59,Budget,Sandwiches
R188,7,2024,0.184,683.29,Budget,Sandwiches
R188,8,2024,0.198,757.1,Budget,Sandwiches
R188,9,2024,0.19,756.84,Budget,Sandwiches
R188,10,2024,0.195,820.87,Budget,Sandwiches
R188,11,2024,0.188,825.98,Budget,Sandwiches
R188,12,2024,0.193,805.98,Budget,Sandwiches
R189,1,2024,0.202,421.75,Budget,Burgers
R189,2,2024,0.201,494.95,Budget,Burgers
R189,3,2024,0.204,482.71,Budget,Burgers
R189,4,2024,0.184,548.21,Budget,Burgers
R189,5,2024,0.167,536.55,Budget,Burgers
R189,6,2024,0.155,553.89,Budget,Burgers
R189,7,2024,0.158,518.37,Budget,Burgers
R189,8,2024,0.152,608.86,Budget,Burgers
R189,9,2024,0.171,701.82,Budget,Burgers
R189,10,2024,0.17,774.63,Budget,Burgers
R189,11,2024,0.17,781.39,Budget,Burgers
R189,12,2024,0.165,818.41,Budget,Burgers
R190,1,2024,0.203,275.33,Budget,Kottu
R190,2,2024,0.195,261.94,Budget,Kottu
R190,3,2024,0.203,346.14,Budget,Kottu
R190,4,2024,0.213,385.51,Budget,Kottu
R190,5,2024,0.195,411.1,Budget,Kottu
R190,6,2024,0.21,459.12,Budget,Kottu
R190,7,2024,0.198,483.07,Budget,Kottu
R190,8,2024,0.181,568.1,Budget,Kottu
R190,9,2024,0.161,565.38,Budget,Kottu
R190,10,2024,0.155,618.54,Budget,Kottu
R190,11,2024,0.17,627.04,Budget,Kottu
R190,12,2024,0.173,604.58,Budget,Kottu
R191,1,2024,0.211,396.21,Budget,Seafood
R191,2,2024,0.192,349.98,Budget,Seafood
R191,3,2024,0.211,399.52,Budget,Seafood
R191,4,2024,0.205,374.9,Budget,Seafood
R191,5,2024,0.189,361.83,Budget,Seafood
R191,6,2024,0.199,419.47,Budget,Seafood
R191,7,2024,0.194,475.81,Budget,Seafood
R191,8,2024,0.189,434.17,Budget,Seafood
R191,9,2024,0.187,437.16,Budget,Seafood
R191,10,2024,0.201,438.46,Budget,Seafood
R191,11,2024,0.203,475.9,Budget,Seafood
R191,12,2024,0.204,571.65,Budget,Seafood
R192,1,2024,0.224,893.42,Mid-range,Beverages
R192,2,2024,0.237,876.07,Mid-range,Beverages
R192,3,2024,0.233,888.25,Mid-range,Beverages
R192,4,2024,0.214,852.04,Mid-range,Beverages
R192,5,2024,0.228,948.67,Mid-range,Beverages
R192,6,2024,0.248,978.91,Mid-range,Beverages
R192,7,2024,0.247,998.92,Mid-range,Beverages
R192,8,2024,0.258,955.95,Mid-range,Beverages
R192,9,2024,0.265,998.41,Mid-range,Beverages
R192,10,2024,0.248,1094.95,Mid-range,Beverages
R192,11,2024,0.241,1049.45,Mid-range,Beverages
R192,12,2024,0.23,1149.28,Mid-range,Beverages
R193,1,2024,0.277,1666.34,Premium,Burgers
R193,2,2024,0.289,1730.47,Premium,Burgers
R193,3,2024,0.302,1819.38,Premium,Burgers
R193,4,2024,0.319,1853.47,Premium,Burgers
R193,5,2024,0.315,1943.69,Premium,Burgers
R193,6,2024,0.297,2033.1,Premium,Burgers
R193,7,2024,0.309,2081.27,Premium,Burgers
R193,8,2024,0.291,2057.06,Premium,Burgers
R193,9,2024,0.287,2086.56,Premium,Burgers
R193,10,2024,0.299,2052.26,Premium,Burgers
R193,11,2024,0.291,2064.15,Premium,Burgers
R193,12,2024,0.29,2112.29,Premium,Burgers
R194,1,2024,0.227,273.73,Budget,Kottu
R194,2,2024,0.242,278.14,Budget,Kottu
R194,3,2024,0.242,249.56,Budget,Kottu
R194,4,2024,0.247,333.55,Budget,Kottu
R194,5,2024,0.256,414.01,Budget,Kottu
R194,6,2024,0.267,395.6,Budget,Kottu
R194,7,2024,0.277,420.43,Budget,Kottu
R194,8,2024,0.276,479.99,Budget,Kottu
R194,9,2024,0.275,500.84,Budget,Kottu
R194,10,2024,0.268,599.5,Budget,Kottu
R194,11,2024,0.285,686.24,Budget,Kottu
R194,12,2024,0.286,702.32,Budget,Kottu
R195,1,2024,0.2,305.81,Budget,Indian
R195,2,2024,0.213,344.37,Budget,Indian
R195,3,2024,0.226,438.49,Budget,Indian
R195,4,2024,0.231,432.77,Budget,Indian
R195,5,2024,0.248,439.5,Budget,Indian
R195,6,2024,0.265,434.21,Budget,Indian
R195,7,2024,0.246,471.67,Budget,Indian
R195,8,2024,0.241,545.45,Budget,Indian
R195,9,2024,0.254,600.09,Budget,Indian
R195,10,2024,0.254,604.77,Budget,Indian
R195,11,2024,0.254,638.07,Budget,Indian
R195,12,2024,0.274,621.95,Budget,Indian
R196,1,2024,0.24,536.9,Mid-range,Pizza
R196,2,2024,0.221,509.14,Mid-range,Pizza
R196,3,2024,0.21,539.74,Mid-range,Pizza
R196,4,2024,0.204,508.34,Mid-range,Pizza
R196,5,2024,0.22,595.26,Mid-range,Pizza
R196,6,2024,0.205,650.19,Mid-range,Pizza
R196,7,2024,0.191,635.18,Mid-range,Pizza
R196,8,2024,0.201,733.93,Mid-range,Pizza
R196,9,2024,0.194,723.63,Mid-range,Pizza
R196,10,2024,0.207,759.37,Mid-range,Pizza
R196,11,2024,0.221,856.57,Mid-range,Pizza
R196,12,2024,0.213,820.66,Mid-range,Pizza
R197,1,2024,0.273,2493.94,Premium,Seafood
R197,2,2024,0.26,2549.58,Premium,Seafood
R197,3,2024,0.277,2504.98,Premium,Seafood
R197,4,2024,0.269,2474.35,Premium,Seafood
R197,5,2024,0.25,2533.69,Premium,Seafood
R197,6,2024,0.231,2521.44,Premium,Seafood
R197,7,2024,0.224,2563.99,Premium,Seafood
R197,8,2024,0.214,2539.67,Premium,Seafood
R197,9,2024,0.233,2548.06,Premium,Seafood
R197,10,2024,0.233,2508.15,Premium,Seafood
R197,11,2024,0.228,2605.47,Premium,Seafood
R197,12,2024,0.214,2577.37,Premium,Seafood
R198,1,2024,0.254,529.0,Mid-range,Burgers
R198,2,2024,0.243,490.25,Mid-range,Burgers
R198,3,2024,0.259,540.67,Mid-range,Burgers
R198,4,2024,0.243,593.92,Mid-range,Burgers
R198,5,2024,0.26,598.34,Mid-range,Burgers
R198,6,2024,0.261,692.01,Mid-range,Burgers
R198,7,2024,0.266,780.11,Mid-range,Burgers
R198,8,2024,0.278,844.85,Mid-range,Burgers
R198,9,2024,0.268,874.43,Mid-range,Burgers
R198,10,2024,0.262,862.81,Mid-range,Burgers
R198,11,2024,0.26,825.94,Mid-range,Burgers
R198,12,2024,0.272,820.99,Mid-range,Burgers
R199,1,2024,0.212,281.04,Budget,Pizza
R199,2,2024,0.209,273.25,Budget,Pizza
R199,3,2024,0.212,272.96,Budget,Pizza
R199,4,2024,0.206,255.99,Budget,Pizza
R199,5,2024,0.204,283.0,Budget,Pizza
R199,6,2024,0.188,330.95,Budget,Pizza
R199,7,2024,0.202,425.64,Budget,Pizza
R199,8,2024,0.187,524.41,Budget,Pizza
R199,9,2024,0.18,563.62,Budget,Pizza
R199,10,2024,0.161,639.46,Budget,Pizza
R199,11,2024,0.159,696.31,Budget,Pizza
R199,12,2024,0.155,721.75,Budget,Pizza
R200,1,2024,0.262,749.7,Mid-range,Indian
R200,2,2024,0.248,846.52,Mid-range,Indian
R200,3,2024,0.228,840.93,Mid-range,Indian
R200,4,2024,0.215,869.7,Mid-range,Indian
R200,5,2024,0.224,874.2,Mid-range,Indian
R200,6,2024,0.209,853.98,Mid-range,Indian
R200,7,2024,0.226,890.75,Mid-range,Indian
R200,8,2024,0.234,929.57,Mid-range,Indian
R200,9,2024,0.23,995.44,Mid-range,Indian
R200,10,2024,0.22,965.41,Mid-range,Indian
R200,11,2024,0.208,998.94,Mid-range,Indian
R200,12,2024,0.19,1045.54,Mid-range,Indian
